Date,new_cases_10_min,income_support,contact_tracing,personal_income,Booster_Doses_12to18,new_cases_2_lag,restrictions_on_internal_movement,testing_policy,facial_coverings,debt_relief,new_cases_3_lag,current_intensive_care_patients,public_information_campaigns,new_cases_50_min,new_cases_30_lag,international_travel_controls,workplace_closing,public_transport_closing,school_closing,stay_at_home_requirements,new_cases_100_min,new_cases_1 lag,new_cases_4_lag,new_cases_7_lag,relative_humidity,new_cases_50_lag,cancel_public_events,HISP_BLACK,new_hospitalized_patients,restrictions_on_gatherings,new_cases_150_lag,new_cases_350_lag,Vaccine_available,new_cases_10_std,new_cases_50_mean,new_cases_10_max,Administered_Dose1_Recip_5to12,new_cases_100_max,NATIVE_PEOPLES,new_cases_100_mean,Series_Complete_5to12,new_cases_50_std,new_cases_100_std,new_cases_50_max,Booster_Doses_18to50,vaccination_policy,Series_Complete_12Pto18,vaccination_rate_1dose,maximum_temperature_celsius,Administered_Dose1_Recip_12to18,PEOPLE_POSITIVE_NEW_CASES_COUNT,STATE
2020-03-11,0.0,0.0,1.0,3501599,0.0,4.0,0.0,1.0,0.0,0.0,2.0,55.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,69.961157,531.0,0.0,164197,0.0,0.0,0.0,362.0,0,1.577621942449884,391.96,4.0,0.0,13224.0,65526,1006.75,0.0,524.4898380384841,1895.0128401002376,2241.0,0.0,0.0,0.0,0.0,13.116667,0.0,4,5
2020-03-12,0.0,0.0,1.0,3501599,0.0,2.0,0.0,1.0,0.0,0.0,4.0,55.5,2.0,0.0,825.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,69.305047,263.0,0.0,164197,0.0,0.0,0.0,450.0,0,1.988858381056843,386.82,6.0,0.0,7907.0,65526,874.57,0.0,527.0325742183951,1440.7820565400564,2241.0,0.0,0.0,0.0,0.0,14.677778,0.0,6,5
2020-03-13,0.0,0.0,1.0,3501599,0.0,4.0,1.0,1.0,0.0,2.0,2.0,55.5,2.0,0.0,475.0,3.0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,2.0,55.874568,296.0,1.0,164197,0.0,0.0,1376.0,361.0,0,5.546771022027345,381.28,19.0,0.0,7907.0,65526,825.29,0.0,529.4570202840687,1383.2106648434583,2241.0,0.0,0.0,0.0,0.0,18.044444,0.0,19,5
2020-03-14,0.0,0.0,1.0,3501599,0.0,6.0,1.0,1.0,0.0,2.0,4.0,55.5,2.0,0.0,535.0,3.0,1.0,0.0,2.0,1.0,0.0,19.0,2.0,2.0,37.223045,278.0,1.0,164197,0.0,0.0,872.0,413.0,0,5.375872217981901,375.84,19.0,0.0,7907.0,65526,773.85,0.0,531.93141954917,1314.7086121463692,2241.0,0.0,0.0,0.0,0.0,16.25,0.0,6,5
2020-03-15,2.0,0.0,1.0,3501599,0.0,19.0,1.0,1.0,0.0,2.0,6.0,55.5,2.0,0.0,603.0,3.0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,2.0,56.007347,184.0,1.0,164197,0.0,0.0,893.0,373.0,0,7.146094651661524,372.58,21.0,0.0,7907.0,65526,719.9,0.0,533.627902539683,1230.2729474616074,2241.0,0.0,0.0,0.0,0.0,11.161111,0.0,21,5
2020-03-16,2.0,0.0,1.0,3501599,0.0,6.0,1.0,1.0,0.0,2.0,19.0,55.5,2.0,0.0,461.0,3.0,2.0,0.0,3.0,1.0,0.0,21.0,6.0,4.0,41.240785,0.0,1.0,164197,0.0,0.0,900.0,255.0,0,7.171703802936313,372.84,21.0,0.0,7907.0,65526,670.49,0.0,533.44580123823,1155.4506357346063,2241.0,0.0,0.0,0.0,0.0,10.538889,0.0,13,5
2020-03-17,2.0,0.0,1.0,3501599,0.0,21.0,1.0,1.0,0.0,2.0,6.0,55.5,2.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,13.0,19.0,2.0,74.425222,0.0,1.0,164197,0.0,0.0,1063.0,301.0,0,7.761013815014974,373.24,21.0,0.0,7907.0,65526,670.69,0.0,533.1679507200557,1155.3351317124398,2241.0,0.0,0.0,0.0,0.0,10.327778,0.0,20,5
2020-03-18,2.0,0.0,1.0,3501599,0.0,13.0,1.0,1.0,0.0,2.0,21.0,55.5,2.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,20.0,6.0,4.0,55.883634,382.0,1.0,164197,0.0,0.0,0.0,140.0,0,11.324015870549523,366.36,38.0,0.0,7907.0,65526,671.07,0.0,535.2679573111056,1155.118536531073,2241.0,0.0,0.0,0.0,0.0,12.55,0.0,38,5
2020-03-19,2.0,0.0,1.0,3501599,0.0,20.0,1.0,1.0,0.0,2.0,13.0,55.5,2.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,38.0,21.0,6.0,86.926178,333.0,1.0,164197,0.0,0.0,0.0,377.0,0,15.19539410817108,360.66,48.0,0.0,4741.0,65526,592.48,0.0,537.1446280380418,896.161730986182,2241.0,0.0,0.0,0.0,0.0,12.883333,0.0,48,5
2020-03-20,4.0,0.0,1.0,3501599,0.0,38.0,1.0,1.0,0.0,2.0,20.0,55.5,2.0,0.0,2241.0,3.0,3.0,0.0,3.0,1.0,0.0,48.0,13.0,19.0,81.389702,373.0,1.0,164197,0.0,0.0,1861.0,208.0,0,24.32671147094588,354.84,82.0,0.0,4741.0,65526,560.94,0.0,538.5827721442032,856.8228465128433,2241.0,0.0,0.0,0.0,0.0,23.744444,0.0,82,5
2020-03-21,6.0,0.0,1.0,3501599,0.0,48.0,1.0,1.0,0.0,2.0,38.0,55.5,2.0,0.0,859.0,3.0,3.0,0.0,3.0,1.0,0.0,82.0,20.0,6.0,53.578146,314.0,1.0,164197,0.0,0.0,916.0,476.0,0,36.87456217277474,350.94,119.0,0.0,4741.0,65526,529.16,0.0,539.5896176834385,812.084755990673,2241.0,0.0,0.0,0.0,0.0,18.027778,0.0,119,5
2020-03-22,6.0,0.0,1.0,3501599,0.0,82.0,1.0,1.0,0.0,2.0,48.0,55.5,2.0,0.0,932.0,3.0,3.0,0.0,3.0,1.0,0.0,119.0,38.0,21.0,41.722746,363.0,1.0,164197,0.0,0.0,1163.0,271.0,0,42.50960678206697,346.0,119.0,0.0,4741.0,65526,498.92,0.0,540.6066509227976,769.0440961489277,2241.0,0.0,0.0,0.0,0.0,9.983333,0.0,116,5
2020-03-23,6.0,0.0,1.0,3501599,0.0,119.0,1.0,1.0,0.0,2.0,82.0,55.5,2.0,0.0,728.0,3.0,3.0,1.0,3.0,2.0,0.0,116.0,48.0,13.0,82.246941,0.0,2.0,164197,0.0,4.0,1333.0,219.0,0,49.85991489372066,348.8,140.0,0.0,4741.0,65526,474.55,0.0,539.1385797407014,740.6144783616467,2241.0,0.0,0.0,0.0,0.0,8.061111,0.0,140,5
2020-03-24,13.0,0.0,1.0,3501599,0.0,116.0,1.0,1.0,0.0,2.0,119.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,140.0,82.0,20.0,73.127245,0.0,2.0,164197,0.0,4.0,0.0,159.0,0,64.03679499480637,352.94,207.0,0.0,4741.0,65526,476.62,0.0,537.1967833887204,739.5632587823116,2241.0,0.0,0.0,0.0,0.0,11.294444,0.0,207,5
2020-03-25,13.0,0.0,1.0,3501599,0.0,140.0,1.0,1.0,0.0,2.0,116.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,207.0,119.0,38.0,78.788294,605.0,2.0,164197,0.0,4.0,0.0,268.0,0,90.56495521560088,346.84,300.0,0.0,4741.0,65526,479.62,0.0,536.006524481997,738.2175883031414,2241.0,0.0,0.0,0.0,0.0,10.6,0.0,300,5
2020-03-26,20.0,0.0,1.0,3501599,0.0,207.0,1.0,1.0,0.0,2.0,140.0,55.5,2.0,0.0,2068.0,3.0,3.0,1.0,3.0,2.0,0.0,300.0,116.0,48.0,73.688308,346.0,2.0,164197,0.0,4.0,0.0,337.0,0,157.25806816213563,350.7,539.0,0.0,3372.0,65526,437.6,0.0,536.6948454610053,599.8245029562994,2241.0,0.0,0.0,0.0,0.0,15.072222,0.0,539,5
2020-03-27,38.0,2.0,1.0,3501599,0.0,300.0,1.0,1.0,0.0,2.0,207.0,55.5,2.0,0.0,1091.0,3.0,3.0,1.0,3.0,2.0,0.0,539.0,140.0,82.0,70.124131,351.0,2.0,164197,241.0,4.0,3575.0,301.0,0,185.90391784130853,354.22,539.0,0.0,3372.0,65526,426.76,0.0,537.2737032895366,588.0847894643226,2241.0,0.0,0.0,0.0,0.0,17.0,0.0,527,5
2020-03-28,48.0,2.0,1.0,3501599,0.0,539.0,1.0,1.0,0.0,2.0,300.0,55.5,2.0,0.0,1125.0,3.0,3.0,1.0,3.0,2.0,0.0,527.0,207.0,119.0,83.794272,435.0,2.0,164197,75.0,4.0,1880.0,336.0,0,210.5153465027818,357.48,598.0,0.0,3372.0,65526,415.6,0.0,538.2674488877877,573.8265144538072,2241.0,0.0,0.0,0.0,0.0,14.438889,0.0,598,5
2020-03-29,82.0,2.0,1.0,3501599,0.0,527.0,1.0,1.0,0.0,2.0,539.0,55.5,2.0,0.0,1227.0,3.0,3.0,1.0,3.0,2.0,0.0,598.0,300.0,116.0,90.045452,435.0,2.0,164197,37.0,4.0,2313.0,245.0,0,222.5280007396371,361.3,626.0,0.0,3372.0,65526,403.41,0.0,539.5051493025843,555.8198439172762,2241.0,0.0,0.0,0.0,0.0,13.944444,0.0,626,5
2020-03-30,116.0,2.0,1.0,3501599,0.0,598.0,1.0,1.0,0.0,2.0,527.0,55.5,2.0,0.0,1454.0,3.0,3.0,1.0,3.0,2.0,0.0,626.0,539.0,140.0,67.70596,0.0,2.0,164197,33.0,4.0,2930.0,132.0,0,235.2644138974408,375.6,715.0,0.0,3372.0,65526,395.14,0.0,539.2089065469091,544.7499291012908,2241.0,0.0,0.0,0.0,0.0,16.322222,0.0,715,5
2020-03-31,116.0,2.0,1.0,3501599,0.0,626.0,1.0,1.0,0.0,2.0,598.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,715.0,527.0,207.0,71.694125,0.0,2.0,164197,128.0,4.0,0.0,124.0,0,253.38878779423467,392.42,841.0,0.0,3372.0,65526,403.55,0.0,540.3691516006013,545.0797249659842,2241.0,0.0,0.0,0.0,0.0,12.688889,0.0,841,5
2020-04-01,140.0,2.0,1.0,3501599,0.0,715.0,1.0,1.0,0.0,2.0,626.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,841.0,598.0,300.0,67.926503,825.0,2.0,164197,106.0,4.0,0.0,305.0,0,243.01095083199127,392.08,841.0,0.0,3372.0,65526,411.63,0.0,540.0966973149654,545.0259683399983,2241.0,0.0,0.0,0.0,0.0,12.577778,0.0,808,5
2020-04-02,207.0,2.0,1.0,3501599,0.0,841.0,1.0,1.0,0.0,2.0,715.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,808.0,626.0,539.0,43.119789,475.0,2.0,164197,110.0,4.0,0.0,321.0,0,285.57779637046764,406.9,1216.0,0.0,3372.0,65526,423.79,0.0,552.4436345812197,549.2976469573049,2241.0,0.0,0.0,0.0,0.0,14.383333,0.0,1216,5
2020-04-03,300.0,2.0,1.0,3501599,0.0,808.0,1.0,1.0,1.0,2.0,841.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,1216.0,715.0,527.0,43.937708,535.0,2.0,164197,122.0,4.0,9668.0,258.0,0,327.1351912212365,423.82,1381.0,0.0,2241.0,65526,403.88,0.0,569.1499458120672,472.0012258194395,2241.0,0.0,0.0,0.0,0.0,15.155556,0.0,1381,5
2020-04-04,527.0,2.0,1.0,3501599,0.0,1216.0,1.0,1.0,1.0,2.0,808.0,55.5,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,1381.0,841.0,598.0,64.505924,603.0,2.0,164197,152.0,4.0,4522.0,261.0,0,403.56920100771583,445.92,1708.0,0.0,2241.0,65526,409.4,0.0,597.0205561715171,483.9622658336198,2241.0,0.0,0.0,0.0,0.0,15.383333,0.0,1708,5
2020-04-05,527.0,2.0,1.0,3501599,0.0,1381.0,1.0,1.0,1.0,2.0,1216.0,55.5,2.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,1708.0,808.0,626.0,65.614052,461.0,2.0,164197,68.0,4.0,6195.0,282.0,0,420.4574228699504,466.3,1708.0,0.0,2241.0,65526,415.64,0.0,614.6771261315212,493.7034549377573,2241.0,0.0,0.0,0.0,0.0,20.305556,0.0,1480,5
2020-04-06,598.0,2.0,1.0,3501599,0.0,1708.0,1.0,1.0,1.0,2.0,1381.0,55.5,2.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,1480.0,1216.0,715.0,45.419751,0.0,2.0,164197,73.0,4.0,7619.0,196.0,0,412.3024240662116,496.0,1708.0,0.0,2241.0,65526,421.25,0.0,627.4304579739388,502.6447301532282,2241.0,0.0,0.0,0.0,0.0,19.583333,0.0,1485,5
2020-04-07,626.0,2.0,1.0,3501599,0.0,1480.0,1.0,1.0,1.0,2.0,1708.0,55.5,2.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,1485.0,1381.0,841.0,44.942512,0.0,2.0,164197,-1145.0,4.0,10433.0,77.0,0,392.5376273567467,526.14,1708.0,0.0,2241.0,65526,436.32,0.0,639.2033310057885,512.3841259529707,2241.0,0.0,0.0,0.0,0.0,19.622222,0.0,1507,5
2020-04-08,715.0,2.0,1.0,3501599,0.0,1485.0,1.0,1.0,1.0,2.0,1480.0,55.5,2.0,0.0,4.0,3.0,3.0,1.0,3.0,2.0,0.0,1507.0,1708.0,808.0,62.103633,0.0,2.0,164197,0.0,4.0,0.0,252.0,0,389.7971124711557,562.78,1832.0,0.0,2241.0,65526,454.64,0.0,660.5777709173378,529.1044181027627,2241.0,0.0,0.0,0.0,0.0,21.638889,0.0,1832,5
2020-04-09,808.0,2.0,1.0,3501599,0.0,1507.0,1.0,1.0,1.0,2.0,1485.0,55.5,2.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,1832.0,1480.0,1216.0,59.796712,2241.0,2.0,164197,0.0,4.0,0.0,311.0,0,382.6771340057269,557.26,1965.0,0.0,2241.0,65526,457.61,0.0,647.2873005005604,536.7622707082375,2068.0,0.0,0.0,0.0,0.0,18.233333,0.0,1965,5
2020-04-10,808.0,2.0,1.0,3501599,0.0,1832.0,1.0,1.0,1.0,2.0,1507.0,55.5,2.0,0.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,1965.0,1485.0,1381.0,59.798611,859.0,2.0,164197,0.0,4.0,18503.0,200.0,0,334.0580288940903,575.06,1965.0,0.0,2241.0,65526,467.9,0.0,667.6705899889862,551.5040133770697,2068.0,0.0,0.0,0.0,0.0,8.983333,0.0,1749,5
2020-04-11,1216.0,2.0,1.0,3501599,0.0,1965.0,1.0,1.0,1.0,2.0,1832.0,55.5,2.0,0.0,6.0,3.0,3.0,2.0,3.0,2.0,0.0,1749.0,1507.0,1708.0,46.6075,932.0,2.0,164197,0.0,4.0,7999.0,267.0,0,224.75292607596185,589.34,1965.0,0.0,2241.0,65526,477.62,0.0,682.9218023791683,563.6058652253984,2068.0,0.0,0.0,0.0,0.0,12.222222,0.0,1646,5
2020-04-12,1181.0,2.0,1.0,3501599,0.0,1749.0,1.0,1.0,1.0,2.0,1965.0,55.5,2.0,0.0,19.0,3.0,3.0,2.0,3.0,2.0,0.0,1646.0,1832.0,1480.0,53.84934,728.0,2.0,164197,0.0,4.0,8743.0,187.0,0,231.51443439937543,598.4,1965.0,0.0,2241.0,65526,482.63,0.0,687.7864227119145,567.635369075572,2068.0,0.0,0.0,0.0,0.0,18.183333,0.0,1181,5
2020-04-13,1181.0,2.0,1.0,3501599,0.0,1646.0,1.0,1.0,1.0,2.0,1749.0,55.5,2.0,0.0,6.0,3.0,3.0,2.0,3.0,2.0,0.0,1181.0,1965.0,1485.0,77.36041,0.0,2.0,164197,0.0,4.0,9786.0,121.0,0,236.0132058492981,625.2,1965.0,0.0,2241.0,65526,488.89,0.0,690.09662145262,573.6328832544501,2068.0,0.0,0.0,0.0,0.0,20.338889,0.0,1340,5
2020-04-14,1181.0,2.0,1.0,3501599,0.0,1181.0,1.0,1.0,1.0,2.0,1646.0,55.5,2.0,0.0,21.0,3.0,3.0,2.0,3.0,2.0,0.0,1340.0,1749.0,1507.0,49.711627,0.0,2.0,164197,0.0,4.0,8660.0,118.0,0,248.61413654662368,651.12,1965.0,0.0,2241.0,65526,501.85,0.0,690.4736510966128,577.1055498432717,2068.0,0.0,0.0,0.0,0.0,12.416667,0.0,1296,5
2020-04-15,1181.0,2.0,1.0,3501599,0.0,1340.0,1.0,1.0,2.0,1.0,1181.0,55.5,2.0,0.0,13.0,3.0,3.0,2.0,3.0,2.0,0.0,1296.0,1646.0,1832.0,51.756487,2068.0,2.0,164197,0.0,4.0,0.0,194.0,0,270.14531069560724,634.02,1965.0,0.0,2241.0,65526,513.98,0.0,664.7767613646888,579.1948256536359,1965.0,0.0,0.0,0.0,0.0,10.205556,0.0,1213,5
2020-04-16,1181.0,2.0,1.0,3501599,0.0,1296.0,1.0,1.0,2.0,1.0,1340.0,55.5,2.0,0.0,20.0,3.0,3.0,2.0,3.0,2.0,0.0,1213.0,1181.0,1965.0,53.043439,1091.0,2.0,164197,0.0,4.0,0.0,176.0,0,269.8865811199284,642.4,1965.0,0.0,2241.0,65526,518.5,0.0,673.241897881266,585.2156038876977,1965.0,0.0,0.0,0.0,0.0,8.738889,0.0,1510,5
2020-04-17,1181.0,2.0,1.0,3501599,0.0,1213.0,1.0,1.0,2.0,1.0,1296.0,55.5,2.0,0.0,38.0,3.0,3.0,2.0,3.0,2.0,0.0,1510.0,1340.0,1749.0,66.107703,1125.0,2.0,164197,0.0,4.0,0.0,220.0,0,284.0987504406412,656.04,1965.0,0.0,2241.0,65526,533.05,0.0,689.9211123208462,598.9603176543103,1965.0,0.0,0.0,0.0,0.0,6.522222,0.0,1807,5
2020-04-18,1181.0,2.0,1.0,3501599,0.0,1510.0,1.0,1.0,2.0,1.0,1213.0,55.5,2.0,0.0,48.0,3.0,3.0,2.0,3.0,2.0,0.0,1807.0,1296.0,1646.0,72.605644,1227.0,2.0,164197,0.0,4.0,28024.0,182.0,0,268.55986297646206,663.92,1965.0,0.0,2241.0,65526,544.89,0.0,698.7687959587386,608.6662334487714,1965.0,0.0,0.0,0.0,0.0,9.3,0.0,1621,5
2020-04-19,1181.0,2.0,1.0,3501599,0.0,1807.0,1.0,1.0,2.0,1.0,1510.0,55.5,2.0,0.0,82.0,3.0,3.0,2.0,3.0,2.0,0.0,1621.0,1213.0,1181.0,58.93169,1454.0,2.0,164197,0.0,4.0,8527.0,0.0,0,233.6131893197945,659.84,1807.0,0.0,2241.0,65526,553.21,0.0,694.6448912210491,612.5879907139685,1965.0,0.0,0.0,0.0,0.0,14.6,0.0,1250,5
2020-04-20,1013.0,2.0,1.0,3501599,0.0,1621.0,1.0,1.0,2.0,1.0,1807.0,55.5,2.0,0.0,119.0,3.0,2.0,2.0,3.0,2.0,0.0,1250.0,1510.0,1340.0,49.085101,0.0,2.0,164197,0.0,4.0,10018.0,0.0,0,248.37429192821247,680.1,1807.0,0.0,2241.0,65526,559.54,0.0,689.7626699219592,614.0488155530704,1965.0,0.0,0.0,0.0,0.0,15.961111,0.0,1013,5
2020-04-21,1013.0,2.0,1.0,3501599,0.0,1250.0,1.0,1.0,2.0,1.0,1621.0,55.5,2.0,0.0,116.0,3.0,2.0,2.0,3.0,2.0,0.0,1013.0,1807.0,1296.0,54.482474,0.0,2.0,164197,0.0,4.0,10932.0,0.0,0,231.28529761064328,707.68,1807.0,0.0,2241.0,65526,573.33,0.0,689.5835312216747,616.8341468748436,1965.0,0.0,0.0,0.0,0.0,14.077778,0.0,1379,5
2020-04-22,1013.0,2.0,1.0,3501599,0.0,1013.0,1.0,1.0,2.0,1.0,1250.0,55.5,2.0,0.0,140.0,3.0,2.0,2.0,3.0,2.0,0.0,1379.0,1621.0,1213.0,39.571432,0.0,2.0,164197,0.0,4.0,0.0,479.0,0,222.47087200539687,735.26,1807.0,0.0,2241.0,65526,587.12,0.0,688.2775546583217,619.296868812134,1965.0,0.0,0.0,0.0,0.0,11.916667,0.0,1379,5
2020-04-23,1013.0,2.0,1.0,3501599,0.0,1379.0,1.0,1.0,2.0,1.0,1013.0,55.5,2.0,0.0,207.0,3.0,2.0,2.0,3.0,2.0,0.0,1379.0,1250.0,1510.0,53.186913,0.0,2.0,164197,0.0,4.0,0.0,239.0,0,229.64100002142288,766.68,1807.0,0.0,2241.0,65526,596.85,0.0,689.8841499916513,627.0644027170233,1965.0,0.0,0.0,0.0,0.0,14.088889,0.0,1571,5
2020-04-24,1013.0,2.0,1.0,3501599,0.0,1379.0,1.0,1.0,2.0,1.0,1379.0,55.5,2.0,2.0,300.0,3.0,2.0,2.0,3.0,2.0,0.0,1571.0,1013.0,1807.0,88.741255,0.0,2.0,164197,0.0,4.0,19378.0,242.0,0,285.2020920948447,805.96,1964.0,0.0,2241.0,65526,612.48,0.0,701.1608147670573,641.4478490365726,1965.0,0.0,0.0,0.0,0.0,13.866667,0.0,1964,5
2020-04-25,1013.0,2.0,1.0,3501599,0.0,1571.0,1.0,1.0,2.0,1.0,1379.0,55.5,2.0,2.0,539.0,3.0,2.0,2.0,3.0,2.0,0.0,1964.0,1379.0,1621.0,80.401328,2.0,2.0,164197,0.0,4.0,6902.0,245.0,0,275.8207147199216,832.48,1964.0,0.0,2241.0,65526,622.77,0.0,695.183230582535,644.6139688148417,1965.0,0.0,0.0,0.0,0.0,17.044444,0.0,1328,5
2020-04-26,1013.0,2.0,1.0,3501599,0.0,1964.0,1.0,1.0,2.0,1.0,1571.0,55.5,2.0,2.0,527.0,3.0,2.0,2.0,3.0,2.0,0.0,1328.0,1379.0,1250.0,74.139946,2.0,2.0,164197,0.0,4.0,8191.0,0.0,0,302.7739347392736,854.1,1964.0,0.0,2241.0,65526,630.6,0.0,685.5713913624152,645.408726502646,1965.0,0.0,0.0,0.0,0.0,17.401235,0.0,1083,5
