Date,new_cases_10_min,income_support,contact_tracing,personal_income,Booster_Doses_12to18,new_cases_2_lag,restrictions_on_internal_movement,testing_policy,facial_coverings,debt_relief,new_cases_3_lag,current_intensive_care_patients,public_information_campaigns,new_cases_50_min,new_cases_30_lag,international_travel_controls,workplace_closing,public_transport_closing,school_closing,stay_at_home_requirements,new_cases_100_min,new_cases_1 lag,new_cases_4_lag,new_cases_7_lag,relative_humidity,new_cases_50_lag,cancel_public_events,HISP_BLACK,new_hospitalized_patients,restrictions_on_gatherings,new_cases_150_lag,new_cases_350_lag,Vaccine_available,new_cases_10_std,new_cases_50_mean,new_cases_10_max,Administered_Dose1_Recip_5to12,new_cases_100_max,NATIVE_PEOPLES,new_cases_100_mean,Series_Complete_5to12,new_cases_50_std,new_cases_100_std,new_cases_50_max,Booster_Doses_18to50,vaccination_policy,Series_Complete_12Pto18,vaccination_rate_1dose,maximum_temperature_celsius,Administered_Dose1_Recip_12to18,PEOPLE_POSITIVE_NEW_CASES_COUNT,STATE
2020-03-11,0.0,0.0,1.0,13041776,0.0,1.0,0.0,1.0,0.0,0.0,4.0,298.5,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,73.62597,109.0,2.0,258868,0.0,0.0,210.0,337.0,0,2.299758839318613,243.14,7.0,0.0,80077.0,351733,2442.05,0.0,478.94394925920193,10368.98670947727,1888.0,0.0,0.0,0.0,0.0,28.038889,0.0,2,1
2020-03-12,0.0,0.0,1.0,13041776,0.0,7.0,0.0,1.0,0.0,0.0,1.0,298.5,0.0,0.0,163.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,68.392238,7.0,2.0,258868,0.0,0.0,171.0,369.0,0,2.788867083214133,243.16,8.0,0.0,80077.0,351733,2394.53,0.0,478.9339079295326,10369.145443155683,1888.0,0.0,0.0,0.0,0.0,27.988889,0.0,8,1
2020-03-13,0.0,0.0,1.0,13041776,0.0,2.0,0.0,1.0,0.0,0.0,7.0,298.5,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,3.0,80.37454,1658.0,2.0,258868,0.0,2.0,3465.0,377.0,0,5.034326794551274,210.34,17.0,0.0,80077.0,351733,2381.18,0.0,434.1312041887461,10371.36038277998,1888.0,0.0,0.0,0.0,0.0,26.216667,0.0,17,1
2020-03-14,0.0,0.0,1.0,13041776,0.0,8.0,0.0,1.0,0.0,0.0,2.0,298.5,0.0,0.0,1261.0,3.0,1.0,0.0,1.0,0.0,0.0,17.0,7.0,0.0,88.467902,53.0,2.0,258868,0.0,2.0,1573.0,135.0,0,5.207900157646802,209.5,17.0,0.0,59411.0,351733,1580.52,0.0,434.4823450551892,6782.194578647045,1888.0,0.0,0.0,0.0,0.0,21.522222,0.0,11,1
2020-03-15,0.0,0.0,1.0,13041776,0.0,17.0,0.0,1.0,0.0,0.0,8.0,298.5,0.0,0.0,45.0,3.0,1.0,0.0,1.0,0.0,0.0,11.0,2.0,4.0,92.604545,137.0,2.0,258868,0.0,2.0,2139.0,135.0,0,5.4201272685708375,206.98,17.0,0.0,59411.0,351733,1535.01,0.0,435.2761023850423,6777.253414797689,1888.0,0.0,0.0,0.0,0.0,18.233333,0.0,11,1
2020-03-16,0.0,0.0,1.0,13041776,0.0,11.0,1.0,1.0,0.0,0.0,17.0,298.5,2.0,0.0,220.0,3.0,2.0,0.0,2.0,0.0,0.0,11.0,8.0,1.0,90.411783,12.0,2.0,258868,0.0,2.0,2050.0,42.0,0,5.287301522066252,206.88,17.0,0.0,59411.0,351733,1499.25,0.0,435.3223830039624,6775.772269340425,1888.0,0.0,0.0,0.0,0.0,21.811111,0.0,7,1
2020-03-17,1.0,0.0,1.0,13041776,0.0,11.0,1.0,1.0,0.0,0.0,11.0,298.5,2.0,0.0,44.0,3.0,2.0,0.0,2.0,0.0,0.0,7.0,17.0,7.0,83.644396,0.0,2.0,258868,0.0,4.0,2326.0,38.0,0,5.945119534033652,207.26,19.0,0.0,59411.0,351733,1491.61,0.0,435.1463657129956,6777.018640556299,1888.0,0.0,0.0,0.0,0.0,25.05,0.0,19,1
2020-03-18,1.0,0.0,1.0,13041776,0.0,7.0,1.0,1.0,0.0,0.0,11.0,298.5,2.0,0.0,52.0,3.0,2.0,0.0,2.0,0.0,0.0,19.0,11.0,2.0,78.334729,127.0,2.0,258868,0.0,4.0,403.0,490.0,0,17.042756742514275,205.92,60.0,0.0,59411.0,351733,1489.62,0.0,435.501579932657,6777.413445088006,1888.0,0.0,0.0,0.0,0.0,26.416667,0.0,60,1
2020-03-19,2.0,0.0,1.0,13041776,0.0,19.0,1.0,1.0,0.0,1.0,7.0,298.5,2.0,0.0,239.0,3.0,2.0,0.0,2.0,0.0,0.0,60.0,11.0,8.0,74.551373,19.0,2.0,258868,0.0,4.0,368.0,312.0,0,26.59239660849938,207.18,82.0,0.0,59411.0,351733,1451.5,0.0,435.0406356827704,6774.473034782336,1888.0,0.0,0.0,0.0,0.0,27.2,0.0,82,1
2020-03-20,2.0,0.0,1.0,13041776,0.0,60.0,1.0,1.0,0.0,1.0,19.0,298.5,2.0,0.0,22.0,3.0,2.0,0.0,3.0,1.0,0.0,82.0,7.0,17.0,67.983325,1356.0,2.0,258868,0.0,4.0,4134.0,193.0,0,44.44034705390302,182.82,138.0,0.0,59411.0,351733,1448.68,0.0,402.2661668360701,6774.965428932861,1888.0,0.0,0.0,0.0,0.0,24.811111,0.0,138,1
2020-03-21,7.0,0.0,1.0,13041776,0.0,82.0,1.0,1.0,0.0,1.0,60.0,298.5,2.0,0.0,1483.0,3.0,2.0,0.0,3.0,1.0,0.0,138.0,19.0,11.0,80.106466,25.0,2.0,258868,0.0,4.0,2164.0,229.0,0,57.61404151422755,185.54,161.0,0.0,27804.0,351733,856.18,0.0,401.6365607613038,3409.78605739052,1888.0,0.0,0.0,0.0,0.0,13.938889,0.0,161,1
2020-03-22,7.0,0.0,1.0,13041776,0.0,138.0,1.0,1.0,0.0,1.0,82.0,298.5,2.0,0.0,93.0,3.0,2.0,0.0,3.0,1.0,0.0,161.0,60.0,11.0,92.699717,140.0,2.0,258868,0.0,4.0,4167.0,54.0,0,56.699598290190615,184.58,161.0,0.0,27804.0,351733,850.53,0.0,401.8049628422456,3410.587438530444,1888.0,0.0,0.0,0.0,0.0,18.711111,0.0,92,1
2020-03-23,7.0,0.0,1.0,13041776,0.0,161.0,1.0,1.0,0.0,1.0,138.0,298.5,2.0,0.0,329.0,3.0,2.0,0.0,3.0,2.0,0.0,92.0,82.0,7.0,85.170424,49.0,2.0,258868,0.0,4.0,3877.0,0.0,0,55.21271996803171,185.38,161.0,0.0,27804.0,351733,836.48,0.0,401.56926309494537,3410.8038315588906,1888.0,0.0,0.0,0.0,0.0,24.383333,0.0,89,1
2020-03-24,7.0,0.0,1.0,13041776,0.0,92.0,1.0,1.0,0.0,1.0,161.0,298.5,2.0,0.0,48.0,3.0,2.0,0.0,3.0,2.0,0.0,89.0,138.0,19.0,57.302891,42.0,2.0,258868,0.0,4.0,1288.0,281.0,0,54.519721219231286,187.12,161.0,0.0,27804.0,351733,834.84,0.0,401.12355672098704,3411.107204117582,1888.0,0.0,0.0,0.0,0.0,28.066667,0.0,129,1
2020-03-25,7.0,0.0,1.0,13041776,0.0,89.0,1.0,1.0,0.0,1.0,92.0,298.5,2.0,0.0,50.0,3.0,2.0,0.0,3.0,2.0,0.0,129.0,161.0,60.0,48.669248,85.0,2.0,258868,0.0,4.0,0.0,251.0,0,77.22952804348952,190.92,275.0,0.0,27804.0,351733,833.63,0.0,401.0363533846856,3411.285899478798,1888.0,0.0,0.0,0.0,0.0,32.894444,0.0,275,1
2020-03-26,19.0,0.0,1.0,13041776,0.0,129.0,1.0,1.0,0.0,1.0,89.0,298.5,2.0,0.0,356.0,3.0,2.0,0.0,3.0,2.0,0.0,275.0,92.0,82.0,64.039487,14.0,2.0,258868,0.0,4.0,0.0,242.0,0,115.80563218712926,198.84,410.0,0.0,27804.0,351733,822.21,0.0,401.3812051381164,3410.768216127341,1888.0,0.0,0.0,0.0,0.0,31.222222,0.0,410,1
2020-03-27,60.0,2.0,1.0,13041776,0.0,275.0,1.0,1.0,0.0,1.0,129.0,298.5,2.0,0.0,93.0,3.0,2.0,0.0,3.0,2.0,0.0,410.0,89.0,138.0,72.489879,1276.0,2.0,258868,0.0,4.0,10769.0,148.0,0,136.73108238692888,181.9,429.0,0.0,27804.0,351733,823.53,0.0,371.77424848707307,3410.58843957234,1888.0,0.0,0.0,0.0,0.0,28.794444,0.0,429,1
2020-03-28,82.0,2.0,1.0,13041776,0.0,410.0,2.0,1.0,0.0,1.0,275.0,298.5,2.0,0.0,1888.0,3.0,2.0,0.0,3.0,2.0,0.0,429.0,129.0,161.0,43.303136,24.0,2.0,258868,0.0,4.0,5244.0,3807.0,0,145.28076266942173,189.62,429.0,0.0,17238.0,351733,549.59,0.0,372.4356068179874,2050.622399210657,1888.0,0.0,0.0,0.0,0.0,25.766667,0.0,410,1
2020-03-29,89.0,2.0,1.0,13041776,0.0,429.0,2.0,1.0,0.0,1.0,410.0,298.5,2.0,0.0,149.0,3.0,2.0,0.0,3.0,2.0,0.0,410.0,275.0,92.0,41.38962,173.0,2.0,258868,0.0,4.0,13670.0,52.0,0,140.66129532250986,192.98,429.0,0.0,17238.0,351733,549.19,0.0,373.03993822591775,2050.659517932684,1888.0,0.0,0.0,0.0,0.0,22.95,0.0,341,1
2020-03-30,89.0,2.0,1.0,13041776,0.0,410.0,2.0,1.0,0.0,1.0,429.0,298.5,2.0,0.0,322.0,3.0,2.0,0.0,3.0,2.0,0.0,341.0,410.0,89.0,59.331323,50.0,2.0,258868,0.0,4.0,11544.0,110.0,0,137.85616498374878,198.84,429.0,0.0,17238.0,351733,544.55,0.0,373.04939542902815,2050.595224625178,1888.0,0.0,0.0,0.0,0.0,22.75,0.0,343,1
2020-03-31,89.0,2.0,1.0,13041776,0.0,341.0,2.0,1.0,0.0,1.0,410.0,298.5,2.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,343.0,429.0,129.0,57.588271,24.0,2.0,258868,0.0,4.0,5328.0,31.0,0,153.32713756185478,208.82,523.0,0.0,17238.0,351733,547.19,0.0,374.9464554988981,2050.393816300237,1888.0,0.0,0.0,0.0,0.0,23.533333,0.0,523,1
2020-04-01,89.0,2.0,1.0,13041776,0.0,343.0,2.0,1.0,0.0,1.0,341.0,298.5,2.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,523.0,410.0,275.0,58.414151,163.0,2.0,258868,0.0,4.0,2762.0,424.0,0,203.9787843042464,221.84,814.0,0.0,17238.0,351733,553.07,0.0,384.50404631686695,2050.306536604579,1888.0,0.0,0.0,0.0,0.0,24.288889,0.0,814,1
2020-04-02,129.0,2.0,1.0,13041776,0.0,523.0,2.0,1.0,0.0,1.0,343.0,298.5,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,814.0,341.0,410.0,69.637692,7.0,2.0,258868,0.0,4.0,3594.0,65.0,0,182.83094802944305,232.7,814.0,0.0,17238.0,351733,551.12,0.0,385.9777010601457,2050.214880485623,1888.0,0.0,0.0,0.0,0.0,24.977778,0.0,550,1
2020-04-03,275.0,2.0,1.0,13041776,0.0,814.0,2.0,1.0,0.0,1.0,523.0,298.5,2.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,550.0,343.0,429.0,86.894654,1261.0,2.0,258868,0.0,4.0,29672.0,239.0,0,190.2502445657776,223.9,821.0,0.0,17238.0,351733,557.94,0.0,366.58335633829216,2049.964438322504,1888.0,0.0,0.0,0.0,0.0,23.527778,0.0,821,1
2020-04-04,341.0,2.0,1.0,13041776,0.0,550.0,2.0,1.0,1.0,1.0,814.0,298.5,2.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,0.0,821.0,523.0,410.0,87.00803,45.0,2.0,258868,0.0,4.0,7883.0,53.0,0,195.1780953146805,238.86,821.0,0.0,9681.0,351733,393.49,0.0,374.31472134239385,1168.4382090580957,1888.0,0.0,0.0,0.0,0.0,10.005556,0.0,793,1
2020-04-05,341.0,2.0,1.0,13041776,0.0,821.0,2.0,1.0,1.0,1.0,550.0,298.5,2.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,793.0,814.0,341.0,87.909308,220.0,2.0,258868,0.0,4.0,2460.0,0.0,0,189.480136753166,245.48,821.0,0.0,9681.0,351733,396.95,0.0,376.89246233462126,1168.386700680166,1888.0,0.0,0.0,0.0,0.0,19.711111,0.0,551,1
2020-04-06,341.0,2.0,1.0,13041776,0.0,793.0,2.0,1.0,1.0,1.0,821.0,298.5,2.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,551.0,550.0,343.0,88.754017,44.0,2.0,258868,0.0,4.0,3721.0,0.0,0,234.8121944628027,265.26,1033.0,0.0,9681.0,351733,402.22,0.0,391.7615794120551,1170.0708394349383,1888.0,0.0,0.0,0.0,0.0,21.244444,0.0,1033,1
2020-04-07,341.0,2.0,1.0,13041776,0.0,551.0,2.0,1.0,1.0,1.0,793.0,298.5,2.0,0.0,4.0,3.0,3.0,0.0,3.0,2.0,0.0,1033.0,821.0,523.0,74.279447,52.0,2.0,258868,0.0,4.0,8982.0,213.0,0,230.07295944641805,280.58,1033.0,0.0,9681.0,351733,408.86,0.0,398.1766139789645,1170.5319607401427,1888.0,0.0,0.0,0.0,0.0,30.444444,0.0,818,1
2020-04-08,343.0,2.0,1.0,13041776,0.0,1033.0,2.0,1.0,1.0,1.0,551.0,298.5,2.0,0.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,818.0,793.0,814.0,58.840843,239.0,2.0,258868,0.0,4.0,2613.0,183.0,0,214.4648378369457,294.38,1033.0,0.0,9681.0,351733,416.98,0.0,408.5285636871965,1171.303046987346,1888.0,0.0,0.0,0.0,0.0,32.716667,0.0,929,1
2020-04-09,523.0,2.0,1.0,13041776,0.0,818.0,2.0,1.0,1.0,1.0,1033.0,298.5,2.0,0.0,7.0,3.0,3.0,0.0,3.0,2.0,0.0,929.0,551.0,550.0,59.588465,22.0,2.0,258868,0.0,4.0,3683.0,162.0,0,282.71896136067863,323.44,1475.0,0.0,9681.0,351733,429.78,0.0,439.2789156284064,1175.8378880581083,1888.0,0.0,0.0,0.0,0.0,30.627778,0.0,1475,1
2020-04-10,550.0,2.0,1.0,13041776,0.0,929.0,2.0,1.0,1.0,1.0,818.0,298.5,2.0,0.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,1475.0,1033.0,821.0,70.470434,1483.0,2.0,258868,0.0,4.0,7503.0,-12.0,0,261.7900133940504,312.16,1475.0,0.0,9681.0,351733,437.89,0.0,415.4928895009799,1176.3927734722793,1888.0,0.0,0.0,0.0,0.0,24.733333,0.0,919,1
2020-04-11,550.0,2.0,1.0,13041776,0.0,1475.0,2.0,1.0,1.0,1.0,929.0,563.0,2.0,0.0,8.0,3.0,3.0,0.0,3.0,2.0,0.0,919.0,818.0,793.0,76.546563,93.0,2.0,258868,0.0,4.0,4832.0,178.0,0,261.3546760025763,328.64,1475.0,0.0,5641.0,351733,350.25,0.0,422.89824896891486,717.9690966472182,1888.0,0.0,0.0,0.0,0.0,25.188889,0.0,917,1
2020-04-12,551.0,2.0,1.0,13041776,0.0,919.0,2.0,1.0,1.0,1.0,1475.0,591.0,2.0,0.0,17.0,3.0,3.0,0.0,3.0,2.0,0.0,917.0,929.0,551.0,48.21667,329.0,2.0,258868,0.0,4.0,45382.0,0.0,0,258.8750020152805,333.42,1475.0,0.0,5641.0,351733,355.02,0.0,424.2509408565981,717.8138243776693,1888.0,0.0,0.0,0.0,0.0,26.533333,0.0,568,1
2020-04-13,551.0,2.0,1.0,13041776,0.0,917.0,2.0,1.0,3.0,1.0,919.0,594.0,2.0,0.0,11.0,3.0,3.0,0.0,3.0,2.0,0.0,568.0,1475.0,1033.0,52.3407,48.0,2.0,258868,0.0,4.0,3202.0,0.0,0,264.059000144478,346.68,1475.0,0.0,5641.0,351733,359.1,0.0,425.50725742792,718.6741650835968,1888.0,0.0,0.0,0.0,0.0,21.794444,0.0,711,1
2020-04-14,551.0,2.0,1.0,13041776,0.0,568.0,2.0,1.0,3.0,1.0,917.0,688.0,2.0,0.0,11.0,3.0,3.0,0.0,3.0,2.0,0.0,711.0,919.0,818.0,59.152755,50.0,2.0,258868,0.0,4.0,6890.0,207.0,0,263.3995908238851,362.0,1475.0,0.0,5641.0,351733,366.78,0.0,428.3873890574054,719.4192323827892,1888.0,0.0,0.0,0.0,0.0,15.433333,0.0,816,1
2020-04-15,568.0,2.0,1.0,13041776,0.0,711.0,2.0,1.0,3.0,1.0,568.0,663.0,2.0,0.0,7.0,3.0,3.0,0.0,3.0,2.0,0.0,816.0,917.0,929.0,60.108067,356.0,2.0,258868,0.0,4.0,2235.0,53.0,0,240.12193662010068,370.94,1475.0,0.0,5641.0,351733,374.09,0.0,432.9000643516528,720.1072324068592,1888.0,0.0,0.0,0.0,0.0,20.438889,0.0,803,1
2020-04-16,568.0,2.0,1.0,13041776,0.0,816.0,2.0,1.0,3.0,1.0,711.0,694.0,2.0,0.0,19.0,3.0,3.0,0.0,3.0,2.0,0.0,803.0,568.0,1475.0,59.26923,93.0,2.0,258868,0.0,4.0,2056.0,136.0,0,236.26858539846063,385.52,1475.0,0.0,5641.0,351733,380.89,0.0,435.6158315011514,721.1034038846021,1888.0,0.0,0.0,0.0,0.0,24.055556,0.0,822,1
2020-04-17,568.0,2.0,1.0,13041776,0.0,803.0,2.0,1.0,3.0,1.0,816.0,583.0,2.0,0.0,60.0,3.0,3.0,0.0,3.0,2.0,0.0,822.0,711.0,919.0,71.619442,1888.0,2.0,258868,0.0,4.0,7084.0,223.0,0,255.9865664912199,371.82,1475.0,0.0,5641.0,351733,392.67,0.0,396.40577489326046,724.8430837523782,1475.0,0.0,0.0,0.0,0.0,22.661111,0.0,1203,1
2020-04-18,568.0,2.0,1.0,13041776,0.0,822.0,2.0,1.0,3.0,1.0,803.0,624.0,2.0,0.0,82.0,3.0,3.0,0.0,3.0,2.0,0.0,1203.0,816.0,917.0,76.239744,149.0,2.0,258868,0.0,4.0,2286.0,201.0,0,258.69415661821483,384.76,1475.0,0.0,2616.0,351733,344.22,0.0,399.5315399689364,496.4247851142968,1475.0,0.0,0.0,0.0,0.0,21.416667,0.0,796,1
2020-04-19,514.0,2.0,1.0,13041776,0.0,1203.0,2.0,1.0,3.0,1.0,822.0,620.0,2.0,0.0,138.0,3.0,3.0,0.0,3.0,2.0,0.0,796.0,803.0,568.0,53.450608,322.0,2.0,258868,0.0,4.0,81056.0,56.0,0,192.66807958414125,388.6,1203.0,0.0,2616.0,351733,348.58,0.0,399.8385898841704,495.9774591683061,1475.0,0.0,0.0,0.0,0.0,30.05,0.0,514,1
2020-04-20,514.0,2.0,1.0,13041776,0.0,796.0,2.0,1.0,3.0,1.0,1203.0,636.0,2.0,0.0,161.0,3.0,3.0,0.0,3.0,2.0,0.0,514.0,822.0,711.0,37.5586,0.0,2.0,258868,0.0,4.0,1059.0,0.0,0,198.96577037152147,400.48,1203.0,0.0,2616.0,351733,352.49,0.0,396.8703196431073,496.359260066289,1475.0,0.0,0.0,0.0,0.0,31.805556,0.0,594,1
2020-04-21,514.0,2.0,1.0,13041776,0.0,514.0,2.0,1.0,3.0,1.0,796.0,691.0,2.0,0.0,92.0,3.0,3.0,0.0,3.0,2.0,0.0,594.0,1203.0,816.0,56.903369,0.0,2.0,258868,0.0,4.0,6225.0,0.0,0,198.72898911046263,418.76,1203.0,0.0,2616.0,351733,361.25,0.0,399.0909854848308,498.4784399084422,1475.0,0.0,0.0,0.0,0.0,31.25,0.0,914,1
2020-04-22,514.0,2.0,1.0,13041776,0.0,594.0,2.0,2.0,3.0,1.0,514.0,689.0,2.0,0.0,89.0,3.0,3.0,0.0,3.0,2.0,0.0,914.0,796.0,803.0,57.720239,0.0,2.0,258868,0.0,4.0,1582.0,509.0,0,185.2080211893209,435.16,1203.0,0.0,2616.0,351733,369.25,0.0,398.3791835411656,499.3652005680846,1475.0,0.0,0.0,0.0,0.0,30.844444,0.0,820,1
2020-04-23,514.0,2.0,1.0,13041776,0.0,914.0,2.0,2.0,3.0,1.0,594.0,670.0,2.0,0.0,129.0,3.0,3.0,0.0,3.0,2.0,0.0,820.0,514.0,822.0,38.390386,1.0,2.0,258868,0.0,4.0,1423.0,547.0,0,187.0160123910237,453.88,1203.0,0.0,2616.0,351733,377.7,0.0,399.55126053773336,501.7698675718285,1475.0,0.0,0.0,0.0,0.0,30.783333,0.0,937,1
2020-04-24,514.0,2.0,1.0,13041776,0.0,820.0,2.0,2.0,3.0,1.0,914.0,651.0,2.0,0.0,275.0,3.0,2.0,0.0,3.0,2.0,0.0,937.0,594.0,1203.0,33.63577,4.0,2.0,258868,0.0,4.0,6729.0,386.0,0,190.9072200531349,472.68,1203.0,0.0,2616.0,351733,387.0,0.0,400.0656293115843,503.5760602807677,1475.0,0.0,0.0,0.0,0.0,34.233333,0.0,944,1
2020-04-25,514.0,2.0,1.0,13041776,0.0,937.0,2.0,2.0,3.0,1.0,820.0,645.0,2.0,0.0,410.0,3.0,2.0,0.0,3.0,2.0,0.0,944.0,914.0,796.0,37.395403,3.0,2.0,258868,0.0,4.0,1692.0,609.0,0,190.59077744264928,489.5,1203.0,0.0,1888.0,351733,369.28,0.0,397.5872770329976,452.9845378356764,1475.0,0.0,0.0,0.0,0.0,30.761111,0.0,844,1
2020-04-26,514.0,2.0,1.0,13041776,0.0,944.0,2.0,2.0,3.0,1.0,937.0,660.0,2.0,1.0,429.0,3.0,2.0,0.0,3.0,2.0,0.0,844.0,820.0,514.0,43.844676,0.0,2.0,258868,0.0,4.0,94504.0,155.0,0,194.6001313279648,503.8,1203.0,0.0,1888.0,351733,376.0,0.0,392.4471106980496,453.0798310854099,1475.0,0.0,0.0,0.0,0.0,29.012346,0.0,715,1
