Booster_Doses_18Plus,prop_age6064,new_cases_10_min,new_deaths_100_std,Bivalent_Booster_65Plus,personal_income,new_cases_100_std,new_deaths_50_max,international_travel_controls,new_cases_50_max,maximum_temperature_celsius,new_cases_7_lag,new_cases_150_lag,new_deaths_4_lag,new_cases_30_lag,restrictions_on_internal_movement,new_cases_50_lag,new_deaths_2_lag,new_deaths_3_lag,new_cases_350_lag,facial_coverings,average_temperature_celsius,new_cases_2_lag,stringency_index,new_deaths_100_max,new_deaths_10_max,PEOPLE_POSITIVE_NEW_CASES_COUNT,new_cases_100_min,income_support,new_cases_50_min,stay_at_home_requirements,cancel_public_events,relative_humidity,new_cases_10_max,Date,school_closing,current_intensive_care_patients,rainfall_mm,new_deaths_100_min,new_deaths_10_min,Series_Complete_Yes,new_deaths_30_lag,new_deaths_50_lag,testing_policy,new_deaths_7_lag,vaccination_rate_1dose,new_cases_50_std,new_deaths_50_min,contact_tracing,Booster_Doses,PROVINCE_STATE_NAME
0.0,5.818186899672274,5.0,15.012032211233324,0.0,3592144,1902.9267005793247,38.0,3.5,1046.0,26.8487655,78.0,897.0,2.0,101.0,0.5,636.0,4.0,2.0,204.0,0.5,17.339506,186.0,22.685,55.0,6.0,5,0.0,0.0,5.0,0.0,0.0,51.6297095,204.0,2020-03-01,0.5,112.5,0.0,0.0,0.0,0.0,12.0,28.0,2.0,0.0,0.0,209.6220856100956,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.125398400295856,0.0,3592144,1735.1669076995718,38.0,3.5,1046.0,26.8487655,50.0,1204.0,2.0,108.0,0.5,517.0,4.0,4.0,100.0,0.5,17.339506,135.0,22.685,55.0,4.0,5,0.0,0.0,5.0,0.0,0.0,51.6297095,204.0,2020-03-02,0.5,112.5,0.0,0.0,0.0,0.0,7.0,28.0,2.0,2.0,0.0,205.8618161460614,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.236621884940314,0.0,3592144,1592.3841641901531,38.0,3.5,1046.0,26.8487655,40.0,1160.0,4.0,58.0,0.5,345.0,0.0,4.0,67.0,0.5,17.339506,5.0,22.685,55.0,4.0,7,0.0,0.0,5.0,0.0,0.0,51.6297095,204.0,2020-03-03,0.5,112.5,0.0,0.0,0.0,0.0,14.0,30.0,2.0,2.0,0.0,205.9201113172629,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.326164331994772,0.0,3592144,1569.958646434704,38.0,3.0,1046.0,24.685185,204.0,787.0,4.0,37.0,0.0,295.0,0.0,0.0,305.0,0.0,13.808642,5.0,13.89,55.0,4.0,10,0.0,0.0,5.0,0.0,0.0,48.296522,204.0,2020-03-04,0.0,112.5,0.0,0.0,0.0,0.0,14.0,28.0,1.0,2.0,0.0,206.45636095700172,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.43668724601586,0.0,3592144,1555.4931143167444,38.0,3.0,1046.0,25.753086,154.0,382.0,0.0,35.0,0.0,363.0,0.0,0.0,246.0,0.0,15.388889,7.0,13.89,55.0,4.0,12,0.0,1.0,5.0,0.0,0.0,48.461805,204.0,2020-03-05,0.0,112.5,0.0,0.0,0.0,0.0,15.0,21.0,1.0,2.0,0.0,205.67943752457148,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.5371825117695,0.0,3592144,1415.290730599599,38.0,3.0,1046.0,25.530864,186.0,292.0,0.0,97.0,0.0,356.0,1.0,0.0,262.0,0.0,15.364198,10.0,13.89,55.0,4.0,14,0.0,1.0,5.0,0.0,0.0,55.931505,204.0,2020-03-06,0.0,112.5,0.0,0.0,0.0,0.0,10.0,28.0,1.0,4.0,0.0,204.7686599107602,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.641885623497616,0.0,3592144,1316.8611079672387,38.0,3.0,1046.0,22.709877,135.0,856.0,0.0,109.0,0.0,439.0,0.0,1.0,202.0,0.0,12.574074,12.0,23.15,55.0,4.0,19,0.0,1.0,5.0,0.0,1.0,62.154563,186.0,2020-03-07,1.0,112.5,0.0,0.0,0.0,0.0,6.0,31.0,1.0,4.0,0.0,201.4601798908373,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.74073721528962,0.0,3592144,1221.8658308446938,38.0,3.0,1046.0,15.944444,5.0,820.0,1.0,97.0,0.0,665.0,0.0,0.0,176.0,0.0,10.049383,14.0,23.15,55.0,4.0,12,0.0,1.0,5.0,0.0,1.0,69.55876,186.0,2020-03-08,1.0,112.5,0.762,0.0,0.0,0.0,5.0,23.0,1.0,0.0,0.0,187.8619347569594,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.82184591256038,0.0,3592144,1124.7956853301444,38.0,3.0,752.0,18.395062,5.0,883.0,0.0,112.0,0.0,1046.0,0.0,0.0,90.0,0.0,11.876543,19.0,23.15,55.0,4.0,60,0.0,1.0,5.0,0.0,1.0,55.828924,135.0,2020-03-09,1.0,112.5,0.028222,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,134.18687700069418,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.810889994691568,0.0,3592144,1124.7564162335425,38.0,3.0,752.0,19.438272,7.0,1082.0,0.0,62.0,0.0,278.0,0.0,0.0,51.0,0.0,13.166667,12.0,23.15,55.0,1.0,7,0.0,1.0,5.0,0.0,1.0,58.712877,60.0,2020-03-10,1.0,112.5,0.0,0.0,0.0,0.0,4.0,22.0,1.0,0.0,0.0,132.8784929082459,0.0,1.0,0.0,California
0.0,5.818186899672274,5.0,15.799920086743168,0.0,3592144,1124.629001183486,38.0,3.0,573.0,20.561728,10.0,711.0,0.0,28.0,0.0,752.0,1.0,0.0,282.0,0.0,13.358025,60.0,37.96,55.0,1.0,23,5.0,1.0,5.0,1.0,2.0,78.298607,60.0,2020-03-11,1.0,112.5,3.245556,0.0,0.0,0.0,3.0,14.0,1.0,1.0,0.0,95.54673821585514,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.8887387857569,0.0,3592144,807.9601497198291,38.0,3.0,262.0,22.746914,12.0,205.0,0.0,31.0,0.0,573.0,1.0,1.0,180.0,0.0,14.425926,7.0,41.67,55.0,1.0,50,5.0,1.0,5.0,1.0,2.0,67.353141,60.0,2020-03-12,1.0,112.5,0.874889,0.0,0.0,0.0,5.0,13.0,1.0,0.0,0.0,66.07922270642287,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.86368701331948,0.0,3592144,718.2003853628098,38.0,3.0,262.0,22.290123,14.0,268.0,1.0,87.0,0.0,250.0,1.0,1.0,220.0,0.0,15.265432,23.0,43.52,55.0,1.0,68,5.0,1.0,5.0,1.0,2.0,63.251057,68.0,2020-03-13,2.0,112.5,0.0,0.0,0.0,0.0,3.0,25.0,1.0,0.0,0.0,61.55940883684768,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.945269397586594,0.0,3592144,625.6466181543826,38.0,3.0,204.0,18.833333,19.0,730.0,1.0,126.0,0.0,262.0,0.0,1.0,212.0,0.0,12.796296,50.0,43.52,55.0,1.0,61,5.0,1.0,5.0,1.0,2.0,65.255203,68.0,2020-03-14,2.0,112.5,0.0,0.0,0.0,0.0,9.0,13.0,1.0,0.0,0.0,55.68213357995197,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.852973464835012,0.0,3592144,512.1115151403343,15.0,3.0,204.0,16.271605,12.0,983.0,1.0,87.0,0.0,184.0,1.0,0.0,155.0,0.0,11.0,68.0,43.52,55.0,1.0,97,5.0,1.0,5.0,1.0,2.0,67.708205,97.0,2020-03-15,2.0,112.5,2.935111,0.0,0.0,0.0,7.0,38.0,1.0,0.0,0.0,53.5405854070526,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.844713613535108,0.0,3592144,504.72594934214425,15.0,3.0,204.0,13.783951,60.0,764.0,0.0,74.0,1.0,115.0,0.0,1.0,61.0,0.0,8.450617,61.0,60.19,55.0,5.0,110,5.0,1.0,5.0,1.0,2.0,85.070936,110.0,2020-03-16,2.0,112.5,6.519333,0.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,53.46660601907776,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.83042716550692,0.0,3592144,501.2938064687965,15.0,3.0,204.0,12.567901,7.0,1113.0,1.0,80.0,1.0,36.0,1.0,0.0,30.0,0.0,5.907407,97.0,73.15,55.0,5.0,144,5.0,1.0,5.0,2.0,2.0,81.490732,144.0,2020-03-17,3.0,112.5,18.372667,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,54.09201910289411,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.727024287171687,0.0,3592144,499.0228685473924,15.0,3.0,204.0,14.092593,23.0,777.0,0.0,30.0,1.0,17.0,5.0,1.0,75.0,0.0,7.209877,110.0,73.15,55.0,5.0,161,5.0,1.0,5.0,2.0,2.0,70.524124,161.0,2020-03-18,3.0,112.5,0.733778,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,54.72612702912078,0.0,1.0,0.0,California
0.0,5.818186899672274,7.0,15.651285163612682,0.0,3592144,498.4947175590512,15.0,3.0,204.0,14.234568,50.0,397.0,1.0,27.0,2.0,153.0,3.0,5.0,236.0,0.0,9.123457,144.0,82.41,55.0,5.0,174,5.0,1.0,5.0,2.0,2.0,74.030846,174.0,2020-03-19,3.0,112.5,0.254,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,55.38460701217605,0.0,1.0,0.0,California
0.0,5.818186899672274,23.0,15.63279381378254,0.0,3592144,444.44937719477525,15.0,3.0,216.0,16.388889,68.0,416.0,5.0,105.0,2.0,92.0,3.0,3.0,200.0,0.0,8.574074,161.0,82.41,55.0,5.0,216,5.0,1.0,5.0,2.0,2.0,70.786082,216.0,2020-03-20,3.0,112.5,3.245556,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,58.65290500326272,0.0,1.0,0.0,California
0.0,5.818186899672274,50.0,15.578423306845528,0.0,3592144,408.4858083905736,15.0,3.0,261.0,16.530864,61.0,922.0,3.0,183.0,2.0,101.0,2.0,3.0,247.0,0.0,10.753086,174.0,82.41,55.0,5.0,261,5.0,1.0,5.0,2.0,2.0,73.175141,261.0,2020-03-21,3.0,112.5,0.564444,0.0,0.0,0.0,6.0,12.0,1.0,0.0,0.0,63.86593100294392,0.0,1.0,0.0,California
0.0,5.818186899672274,61.0,15.590760667196882,0.0,3592144,384.5782021062663,15.0,3.0,306.0,18.45679,97.0,848.0,3.0,145.0,2.0,108.0,5.0,2.0,198.0,0.0,11.185185,216.0,82.41,55.0,7.0,306,5.0,1.0,5.0,2.0,2.0,76.244011,306.0,2020-03-22,3.0,112.5,0.818444,0.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,71.06638460217201,0.0,1.0,0.0,California
0.0,5.818186899672274,61.0,15.418377464453217,0.0,3592144,353.6494119401179,15.0,3.0,388.0,17.802469,110.0,1264.0,2.0,159.0,2.0,58.0,4.0,5.0,88.0,0.0,12.104938,261.0,82.41,55.0,7.0,388,5.0,1.0,5.0,2.0,2.0,78.497005,388.0,2020-03-23,3.0,112.5,6.914444,0.0,0.0,0.0,3.0,14.0,1.0,5.0,0.0,82.54763868868035,0.0,1.0,0.0,California
0.0,5.818186899672274,97.0,15.042216685990066,0.0,3592144,319.8570190353765,15.0,3.0,406.0,16.87037,144.0,1645.0,5.0,78.0,2.0,37.0,7.0,4.0,63.0,0.0,11.04321,306.0,82.41,55.0,13.0,406,5.0,1.0,5.0,2.0,2.0,75.504856,406.0,2020-03-24,3.0,112.5,2.060222,0.0,1.0,0.0,0.0,14.0,1.0,3.0,0.0,93.05030678000185,0.0,1.0,0.0,California
0.0,5.818186899672274,110.0,14.814871043664173,0.0,3592144,316.8903764821603,16.0,3.0,539.0,13.907407,161.0,969.0,4.0,50.0,2.0,35.0,4.0,7.0,224.0,0.0,9.450617,388.0,82.41,55.0,16.0,539,5.0,1.0,5.0,2.0,2.0,77.638311,539.0,2020-03-25,3.0,112.5,2.652889,0.0,2.0,0.0,2.0,15.0,1.0,3.0,0.0,111.10882512394738,0.0,1.0,0.0,California
0.0,5.818186899672274,144.0,14.701951358148646,0.0,3592144,318.3740770371035,16.0,3.0,877.0,13.518519,174.0,383.0,7.0,40.0,2.0,97.0,13.0,4.0,198.0,0.0,6.82716,406.0,82.41,55.0,16.0,877,5.0,1.0,5.0,2.0,2.0,74.10523,877.0,2020-03-26,3.0,112.5,3.358444,0.0,2.0,0.0,2.0,10.0,1.0,2.0,0.0,154.9500367136673,0.0,1.0,0.0,California
0.0,5.818186899672274,161.0,14.400112233008027,0.0,3592144,297.8045828994144,21.0,3.0,877.0,15.246914,216.0,938.0,4.0,204.0,2.0,109.0,16.0,13.0,295.0,0.0,7.512346,539.0,82.41,55.0,21.0,855,5.0,2.0,5.0,2.0,2.0,67.727341,877.0,2020-03-27,3.0,200.0,0.141111,0.0,2.0,0.0,2.0,6.0,1.0,5.0,0.0,185.8723074960157,0.0,1.0,0.0,California
0.0,5.818186899672274,174.0,13.95451123609777,0.0,3592144,290.776611643238,21.0,3.0,877.0,15.475309,261.0,2334.0,13.0,154.0,2.0,97.0,15.0,16.0,389.0,0.0,9.067901,877.0,82.41,55.0,21.0,651,5.0,2.0,5.0,2.0,2.0,68.520444,877.0,2020-03-28,3.0,410.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0,0.0,199.095412466792,0.0,1.0,0.0,California
0.0,5.818186899672274,216.0,13.582058873098669,0.0,3592144,283.2737327686812,21.0,3.0,877.0,16.351852,306.0,3537.0,16.0,186.0,2.0,112.0,21.0,15.0,254.0,0.0,10.87037,855.0,82.41,55.0,21.0,755,5.0,2.0,5.0,2.0,2.0,75.819444,877.0,2020-03-29,3.0,410.0,1.467556,0.0,4.0,0.0,4.0,0.0,1.0,7.0,0.0,216.32072183194447,0.0,1.0,0.0,California
0.0,5.818186899672274,261.0,13.380896227023769,0.0,3592144,278.1402589275745,21.0,3.0,1100.0,19.271605,388.0,4780.0,15.0,135.0,2.0,62.0,18.0,21.0,91.0,0.0,11.259259,651.0,82.41,55.0,21.0,1100,5.0,2.0,5.0,2.0,2.0,72.640149,1100.0,2020-03-30,3.0,597.0,0.987778,0.0,4.0,0.0,4.0,4.0,1.0,4.0,0.0,252.7510641088961,0.0,1.0,0.0,California
0.0,5.818186899672274,306.0,13.582207612768944,0.0,3592144,285.1785495991059,37.0,3.0,1162.0,21.425926,406.0,3829.0,21.0,5.0,2.0,28.0,10.0,18.0,106.0,0.0,13.302469,755.0,82.41,55.0,37.0,1162,5.0,2.0,5.0,2.0,2.0,69.492734,1162.0,2020-03-31,3.0,657.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,13.0,0.0,286.69610163707085,0.0,1.0,0.0,California
0.0,5.818186899672274,388.0,13.60326758131604,0.0,3592144,298.5283789361366,37.0,3.0,1274.0,21.481481,539.0,3940.0,18.0,5.0,2.0,31.0,15.0,10.0,313.0,1.0,13.814815,1100.0,82.41,55.0,37.0,1274,5.0,2.0,5.0,2.0,2.0,65.803573,1274.0,2020-04-01,3.0,774.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,16.0,0.0,322.4555713741356,0.0,1.0,0.0,California
0.0,5.818186899672274,406.0,13.69861749272956,0.0,3592144,315.0842598544323,37.0,3.0,1333.0,19.388889,877.0,2001.0,10.0,7.0,2.0,87.0,37.0,15.0,286.0,1.0,11.472222,1162.0,82.41,55.0,37.0,1333,5.0,2.0,5.0,2.0,2.0,47.892827,1333.0,2020-04-02,3.0,816.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,15.0,0.0,357.0315969553761,0.0,1.0,0.0,California
0.0,5.818186899672274,539.0,13.90064310698875,0.0,3592144,330.9899378981687,37.0,3.0,1378.0,19.327778,855.0,1644.0,15.0,10.0,2.0,126.0,27.0,37.0,284.0,1.0,10.611111,1274.0,82.41,55.0,37.0,1378,5.0,2.0,5.0,2.0,2.0,49.275533,1378.0,2020-04-03,3.0,901.0,0.0,0.0,10.0,0.0,1.0,9.0,1.0,21.0,0.0,389.80561403693287,0.0,1.0,0.0,California
0.0,5.818186899672274,651.0,13.990657055638236,0.0,3592144,336.38049808941673,41.0,3.0,1378.0,19.405556,651.0,6286.0,37.0,12.0,2.0,87.0,34.0,27.0,277.0,2.0,11.277778,1333.0,82.41,55.0,41.0,1228,5.0,2.0,5.0,2.0,2.0,53.557277,1378.0,2020-04-04,3.0,1008.0,0.0,0.0,10.0,0.0,0.0,7.0,1.0,18.0,0.0,410.7794363233619,0.0,1.0,0.0,California
0.0,5.818186899672274,651.0,13.81287278394504,0.0,3592144,353.20891734618465,41.0,3.0,1406.0,17.644444,755.0,7178.0,27.0,14.0,2.0,74.0,37.0,34.0,251.0,2.0,11.961111,1378.0,82.41,55.0,41.0,1406,5.0,2.0,5.0,2.0,2.0,71.128306,1406.0,2020-04-05,3.0,1040.0,0.7366,0.0,10.0,0.0,0.0,4.0,1.0,10.0,0.0,437.58735571034,0.0,1.0,0.0,California
0.0,5.818186899672274,651.0,13.640714457428029,0.0,3592144,362.9936097330163,41.0,3.0,1406.0,14.666667,1100.0,7427.0,34.0,19.0,2.0,80.0,41.0,37.0,130.0,3.0,9.111111,1228.0,82.41,55.0,41.0,1159,5.0,2.0,5.0,2.0,2.0,84.60274,1406.0,2020-04-06,3.0,1085.0,16.6116,0.0,10.0,0.0,0.0,3.0,1.0,15.0,0.0,451.15086801900577,0.0,1.0,0.0,California
0.0,5.818186899672274,755.0,14.20346735302616,0.0,3592144,370.3943695439141,61.0,3.0,1406.0,17.222222,1162.0,7815.0,37.0,12.0,2.0,30.0,28.0,41.0,87.0,3.0,9.677778,1406.0,82.41,61.0,61.0,1178,5.0,2.0,5.0,2.0,2.0,74.505371,1406.0,2020-04-07,3.0,1108.0,4.1656,0.0,10.0,0.0,0.0,9.0,1.0,37.0,0.0,463.2413841616665,0.0,1.0,0.0,California
0.0,5.818186899672274,1100.0,14.799549542694256,0.0,3592144,388.2165385555018,61.0,3.0,1504.0,18.022222,1274.0,7840.0,41.0,60.0,2.0,27.0,35.0,28.0,480.0,3.0,12.216667,1159.0,82.41,61.0,61.0,1504,5.0,2.0,5.0,2.0,2.0,76.645925,1504.0,2020-04-08,3.0,1154.0,1.27,0.0,15.0,0.0,1.0,6.0,1.0,27.0,0.0,486.7956802250109,0.0,1.0,0.0,California
0.0,5.818186899672274,1148.0,15.007806049660871,0.0,3592144,396.0115867858181,61.0,3.0,1504.0,15.533333,1333.0,0.0,28.0,7.0,2.0,105.0,61.0,35.0,374.0,3.0,10.688889,1178.0,82.41,61.0,61.0,1148,5.0,2.0,5.0,2.0,2.0,84.357905,1504.0,2020-04-09,3.0,1132.0,4.1148,0.0,27.0,0.0,1.0,0.0,1.0,34.0,0.0,495.76395016754816,0.0,1.0,0.0,California
0.0,5.818186899672274,1148.0,14.785332617362917,0.0,3592144,403.49222652812233,61.0,3.0,1504.0,18.238889,1378.0,8529.0,35.0,23.0,2.0,183.0,59.0,61.0,392.0,3.0,11.088889,1504.0,82.41,61.0,61.0,1175,5.0,2.0,5.0,2.0,2.0,76.362667,1504.0,2020-04-10,3.0,1145.0,2.0828,0.0,27.0,0.0,1.0,6.0,1.0,37.0,0.0,505.43508394416943,0.0,1.0,0.0,California
0.0,5.818186899672274,1055.0,14.871041617448116,0.0,3592144,409.14716660308017,61.0,3.0,1504.0,22.098765,1228.0,7347.0,61.0,50.0,2.0,145.0,42.0,59.0,302.0,3.0,14.765432,1148.0,82.41,61.0,61.0,1055,5.0,2.0,5.0,2.0,2.0,72.799326,1504.0,2020-04-11,3.0,1591.0,0.0,0.0,28.0,0.0,0.0,6.0,1.0,41.0,0.0,510.5939914272882,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,14.736061724609812,0.0,3592144,412.5878051634969,61.0,3.0,1504.0,23.0,1406.0,10281.0,59.0,68.0,2.0,159.0,46.0,42.0,0.0,3.0,15.895062,1175.0,82.41,61.0,61.0,902,5.0,2.0,5.0,2.0,2.0,75.811609,1504.0,2020-04-12,3.0,1539.0,0.0,0.0,28.0,0.0,1.0,3.0,1.0,28.0,0.0,512.2274032625337,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,15.135278876408648,0.0,3592144,417.5234462658988,61.0,3.0,1504.0,23.080247,1159.0,12465.0,42.0,61.0,2.0,78.0,38.0,46.0,0.0,3.0,15.660494,1055.0,82.41,61.0,61.0,1011,5.0,2.0,5.0,2.0,2.0,74.677889,1504.0,2020-04-13,3.0,1178.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,35.0,0.0,514.1689649228288,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,15.618895575228558,0.0,3592144,429.6627354827982,61.0,3.0,1504.0,25.179012,1178.0,9761.0,46.0,97.0,2.0,50.0,44.0,38.0,955.0,3.0,16.055556,902.0,82.41,61.0,61.0,1424,5.0,2.0,5.0,2.0,2.0,63.529841,1504.0,2020-04-14,3.0,1552.0,0.0,0.0,28.0,0.0,1.0,2.0,1.0,61.0,0.0,526.1239277460741,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,18.14490216968585,0.0,3592144,440.370460550191,107.0,3.0,1504.0,27.030864,1504.0,10899.0,38.0,110.0,2.0,40.0,49.0,44.0,470.0,3.0,16.802469,1011.0,82.41,107.0,107.0,1349,5.0,2.0,5.0,2.0,2.0,53.455048,1504.0,2020-04-15,3.0,1175.0,0.0,0.0,35.0,0.0,5.0,2.0,1.0,59.0,0.0,533.8075537961348,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,19.45670147592412,0.0,3592144,444.9853435333919,107.0,3.0,1504.0,27.512346,1148.0,5142.0,44.0,144.0,2.0,204.0,53.0,49.0,687.0,3.0,18.901235,1424.0,82.41,107.0,107.0,1035,5.0,2.0,5.0,2.0,2.0,51.148052,1504.0,2020-04-16,3.0,1568.0,0.0,0.0,38.0,0.0,3.0,2.0,1.0,42.0,0.0,535.584681084385,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,20.35065084706102,0.0,3592144,453.1963447211614,107.0,3.0,1504.0,27.32716,1175.0,3328.0,49.0,161.0,2.0,154.0,107.0,53.0,694.0,3.0,17.290123,1349.0,82.41,107.0,107.0,1256,5.0,2.0,5.0,2.0,2.0,62.769825,1504.0,2020-04-17,3.0,1484.0,0.0,0.0,38.0,0.0,3.0,2.0,1.0,46.0,0.0,540.691646629307,0.0,1.0,0.0,California
0.0,5.818186899672274,902.0,21.731548541698483,0.0,3592144,464.56199105747817,107.0,3.0,1504.0,21.592593,1055.0,3111.0,53.0,174.0,2.0,186.0,86.0,107.0,493.0,3.0,15.555556,1035.0,82.41,107.0,107.0,1431,5.0,2.0,5.0,2.0,2.0,73.810264,1431.0,2020-04-18,3.0,1490.0,0.762,0.0,38.0,0.0,2.0,4.0,1.0,38.0,0.0,550.1127543049672,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,21.678726247572,0.0,3592144,465.4683830900876,107.0,3.0,1504.0,23.512346,902.0,13441.0,107.0,216.0,2.0,135.0,79.0,86.0,0.0,3.0,15.746914,1256.0,82.41,107.0,107.0,715,5.0,2.0,5.0,2.0,2.0,71.094509,1431.0,2020-04-19,3.0,1457.0,1.100667,0.0,30.0,0.0,5.0,4.0,2.0,44.0,0.0,545.8028140608587,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,21.85642775806307,0.0,3592144,502.3828564395678,107.0,3.0,2318.0,23.623457,1011.0,10160.0,86.0,261.0,2.0,5.0,96.0,79.0,0.0,3.0,15.104938,1431.0,82.41,107.0,107.0,2318,5.0,2.0,5.0,2.0,2.0,71.298099,2318.0,2020-04-20,3.0,1480.0,0.0,0.0,30.0,0.0,4.0,0.0,2.0,49.0,0.0,588.1026944196832,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,23.10454719335777,0.0,3592144,525.6502040041761,107.0,3.0,2318.0,23.858025,1424.0,8908.0,79.0,306.0,2.0,5.0,30.0,96.0,1246.0,3.0,15.530864,715.0,82.41,107.0,107.0,1982,5.0,2.0,7.0,2.0,2.0,66.274419,2318.0,2020-04-21,3.0,1502.0,0.592667,0.0,30.0,0.0,7.0,0.0,2.0,53.0,0.0,608.1471572719691,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,24.803991207021006,0.0,3592144,540.8932645506862,109.0,3.0,2318.0,28.240741,1349.0,7906.0,96.0,388.0,2.0,7.0,47.0,30.0,268.0,3.0,17.888889,2318.0,82.41,109.0,109.0,1729,5.0,2.0,7.0,2.0,2.0,60.021877,2318.0,2020-04-22,3.0,1551.0,0.0,0.0,30.0,0.0,4.0,0.0,2.0,107.0,0.0,615.8795654863795,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,26.88849215000733,0.0,3592144,560.9678735466499,123.0,3.0,2318.0,29.802469,1035.0,3723.0,30.0,406.0,2.0,10.0,93.0,47.0,989.0,3.0,20.91358,1982.0,82.41,123.0,123.0,1961,5.0,2.0,7.0,2.0,2.0,57.699562,2318.0,2020-04-23,3.0,1531.0,0.0,0.0,30.0,0.0,13.0,1.0,2.0,86.0,0.0,629.6530009717029,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,27.371021688691567,0.0,3592144,576.9511306615598,123.0,3.0,2318.0,31.154321,1256.0,3176.0,47.0,539.0,2.0,12.0,109.0,93.0,1191.0,3.0,21.240741,1729.0,82.41,123.0,123.0,1834,5.0,2.0,7.0,2.0,2.0,48.697818,2318.0,2020-04-24,3.0,1521.0,0.0,0.0,30.0,0.0,16.0,0.0,2.0,79.0,0.0,636.4196885703791,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,27.86387545829818,0.0,3592144,581.3439930736047,123.0,3.0,2318.0,31.648148,1431.0,7308.0,93.0,877.0,2.0,14.0,123.0,109.0,1119.0,3.0,22.055556,1961.0,82.41,123.0,123.0,1222,5.0,2.0,7.0,2.0,2.0,52.050896,2318.0,2020-04-25,3.0,1458.0,0.0,0.0,30.0,0.0,15.0,0.0,2.0,96.0,0.0,627.8357607280728,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,27.84672876713348,0.0,3592144,584.3750334305058,123.0,3.0,2318.0,31.41358,715.0,5982.0,109.0,855.0,2.0,19.0,71.0,123.0,0.0,3.0,22.561728,1834.0,82.41,123.0,123.0,1101,5.0,2.0,7.0,2.0,2.0,50.132317,2318.0,2020-04-26,3.0,1473.0,0.0,0.0,24.0,0.0,21.0,0.0,2.0,30.0,0.0,617.1584882279876,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,28.55647602965602,0.0,3592144,592.8207294559313,123.0,3.0,2318.0,30.493827,2318.0,5646.0,123.0,651.0,2.0,12.0,73.0,71.0,0.0,3.0,20.820988,1222.0,82.41,123.0,123.0,1517,5.0,2.0,7.0,2.0,2.0,38.674461,2318.0,2020-04-27,3.0,1499.0,0.0,0.0,24.0,0.0,18.0,0.0,2.0,47.0,0.0,611.0381209925785,0.0,1.0,0.0,California
0.0,5.818186899672274,715.0,29.234715422910853,0.0,3592144,596.4964425371966,123.0,3.0,2318.0,31.320988,1982.0,5441.0,71.0,755.0,2.0,60.0,24.0,73.0,2026.0,3.0,22.141975,1101.0,82.41,123.0,123.0,1362,5.0,2.0,7.0,2.0,2.0,50.591892,2318.0,2020-04-28,3.0,1485.0,0.0,0.0,24.0,0.0,10.0,1.0,2.0,93.0,0.0,602.104335659881,0.0,1.0,0.0,California
